Transaction_ID,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Transaction,products
9832957,1/4/2024,2024,January,14:22:52,2,412.4876394,824.9752788,Books,Random House,Literature,Sale,Drama
2225053,1/4/2024,2024,January,14:30:17,3,235.1946484,705.5839451,Books,Penguin Books,Children's,Purchase,Educational kits
7093165,1/4/2024,2024,January,14:31:49,10,167.092027,1670.92027,Electronics,Samsung,Smartphone,Purchase,Samsung Galaxy
4960390,1/4/2024,2024,January,15:07:18,5,88.52849988,442.6424994,Electronics,Sony,Television,Sale,OLED TV
1929436,1/4/2024,2024,January,15:55:06,3,77.04866146,231.1459844,Electronics,Apple,Laptop,Sale,Microsoft Surface Laptop
9183269,1/4/2024,2024,January,16:23:20,4,356.7688335,1427.075334,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Microwave
7686562,1/4/2024,2024,January,16:52:16,6,155.8959761,935.3758568,Grocery,Pepsi,Water,Sale,Sparkling water
9089673,1/4/2024,2024,January,16:57:46,8,57.84317893,462.7454314,Electronics,Samsung,Television,Sale,OLED TV
7682327,1/4/2024,2024,January,17:15:21,7,434.2156269,3039.509389,Grocery,Coca-Cola,Water,Purchase,Sparkling water
7742301,1/4/2024,2024,January,17:54:34,7,154.2536147,1079.775303,Grocery,Pepsi,Water,Purchase,Sparkling water
7681674,1/4/2024,2024,January,17:55:08,10,129.6749541,1296.749541,Electronics,Samsung,Television,Purchase,LCD TV
6581957,1/4/2024,2024,January,18:11:34,1,368.8852204,368.8852204,Grocery,Pepsi,Soft Drink,Sale,Iced tea
1404058,1/4/2024,2024,January,18:30:09,7,470.1331419,3290.931993,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Blender
9767035,1/4/2024,2024,January,18:49:26,2,494.7725044,989.5450087,Grocery,Pepsi,Water,Sale,Alkaline water
3908474,1/4/2024,2024,January,18:51:54,1,349.8657594,349.8657594,Electronics,Whirepool,Fridge,Sale,Mini fridge
7007643,1/4/2024,2024,January,21:12:27,10,430.2869759,4302.869759,Grocery,Coca-Cola,Soft Drink,Sale,Lemon-lime soda
1744918,1/4/2024,2024,January,21:42:38,2,432.9860791,865.9721581,Electronics,Sony,Television,Purchase,Curved TV
3461666,1/4/2024,2024,January,21:51:11,10,176.9608189,1769.608189,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Stove
3829031,1/4/2024,2024,January,22:18:39,3,57.47906108,172.4371832,Grocery,Pepsi,Water,Sale,Alkaline water
4083021,1/4/2024,2024,January,22:38:09,9,223.2614308,2009.352877,Electronics,Apple,Tablet,Purchase,Lenovo Tab
3418162,1/4/2024,2024,January,22:38:43,5,59.53596259,297.679813,Electronics,Apple,Smartphone,Sale,OnePlus
8814675,1/4/2024,2024,January,23:09:59,7,344.7853465,2413.497426,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Toaster
5806166,1/4/2024,2024,January,23:32:22,9,28.40161478,255.6145331,Grocery,Nestle,Snacks,Sale,Trail mix
1797329,1/4/2024,2024,January,23:40:15,9,350.8025476,3157.222928,Electronics,Samsung,Television,Sale,QLED TV
5135869,1/5/2024,2024,January,0:16:23,9,74.03989083,666.3590175,Electronics,Sony,Headphones,Sale,Bluetooth headphones
8790377,1/5/2024,2024,January,0:24:30,4,436.136421,1744.545684,Home Decor,Home Depot,Tools,Sale,Saw
6902590,1/5/2024,2024,January,0:56:29,8,429.1615058,3433.292046,Books,HarperCollins,Non-Fiction,Sale,Science
8593404,1/5/2024,2024,January,1:00:54,10,30.86034674,308.6034674,Home Decor,IKEA,Furniture,Sale,Desk
5174354,1/5/2024,2024,January,1:26:20,1,492.5861832,492.5861832,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
6362793,1/5/2024,2024,January,1:38:56,6,375.8003234,2254.80194,Electronics,Samsung,Television,Sale,Smart TV
5081476,1/5/2024,2024,January,1:47:22,8,442.7145346,3541.716277,Books,Random House,Non-Fiction,Purchase,Science
3131638,1/5/2024,2024,January,1:58:14,2,36.69431897,73.38863794,Electronics,Apple,Laptop,Sale,HP Spectre
5964751,1/5/2024,2024,January,2:00:58,2,225.5694079,451.1388158,Electronics,Sony,Headphones,Sale,On-ear headphones
5285644,1/5/2024,2024,January,3:12:47,2,498.6242909,997.2485819,Grocery,Pepsi,Juice,Purchase,Apple juice
7565543,1/5/2024,2024,January,3:18:22,6,314.9045846,1889.427508,Grocery,Pepsi,Water,Purchase,Purified water
6091715,1/5/2024,2024,January,3:59:01,5,146.8141933,734.0709665,Electronics,Sony,Television,Purchase,OLED TV
5358671,1/5/2024,2024,January,4:08:03,5,48.12076087,240.6038044,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Refrigerator
9586880,1/5/2024,2024,January,4:42:28,7,54.74448746,383.2114122,Grocery,Nestle,Chocolate,Sale,Milk chocolate
4700120,1/5/2024,2024,January,4:55:41,5,462.2556568,2311.278284,Electronics,Sony,Television,Sale,HDR TV
5503066,1/5/2024,2024,January,6:28:37,9,225.2438828,2027.194945,Books,HarperCollins,Non-Fiction,Purchase,Science
9866477,1/5/2024,2024,January,6:52:11,1,31.60908683,31.60908683,Grocery,Pepsi,Soft Drink,Purchase,Lemon-lime soda
9321271,1/5/2024,2024,January,7:14:26,5,146.3914071,731.9570353,Electronics,Sony,Headphones,Sale,Sports headphones
3226368,1/5/2024,2024,January,7:48:41,7,430.3183969,3012.228778,Grocery,Pepsi,Water,Purchase,Alkaline water
8346734,1/5/2024,2024,January,7:52:07,4,200.5125793,802.0503173,Electronics,Samsung,Television,Sale,HDR TV
6960593,1/5/2024,2024,January,8:17:43,7,485.4113374,3397.879362,Home Decor,IKEA,Lighting,Sale,Under cabinet lighting
5577746,1/5/2024,2024,January,8:20:42,4,389.6339951,1558.53598,Grocery,Pepsi,Water,Sale,Sparkling water
3775971,1/5/2024,2024,January,8:41:19,4,460.3050776,1841.22031,Books,Penguin Books,Fiction,Sale,Romance
7857018,1/5/2024,2024,January,9:02:34,2,140.8753726,281.7507452,Electronics,Sony,Television,Sale,Android TV
8934179,1/5/2024,2024,January,9:18:25,3,245.1472719,735.4418157,Grocery,Pepsi,Soft Drink,Purchase,Lemon-lime soda
7733441,1/5/2024,2024,January,9:28:19,1,304.3464325,304.3464325,Grocery,Pepsi,Water,Sale,Sparkling water
7383963,1/5/2024,2024,January,12:08:43,1,486.9072492,486.9072492,Grocery,Coca-Cola,Juice,Sale,Apple juice
6224404,1/5/2024,2024,January,12:08:59,4,465.7355838,1862.942335,Electronics,Apple,Laptop,Sale,MacBook
2178337,1/5/2024,2024,January,13:04:03,6,384.4696052,2306.817631,Grocery,Coca-Cola,Soft Drink,Sale,Lemon-lime soda
4575164,1/5/2024,2024,January,13:52:30,5,117.3324198,586.6620992,Home Decor,Home Depot,Furniture,Sale,Desk
5937892,1/5/2024,2024,January,14:03:27,6,497.6962758,2986.177655,Electronics,Samsung,Tablet,Sale,Microsoft Surface
2958610,1/5/2024,2024,January,14:47:48,9,227.0333241,2043.299917,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Toaster
4051077,1/5/2024,2024,January,14:50:45,3,29.87863627,89.6359088,Electronics,Whirepool,Fridge,Sale,Mini fridge
3932019,1/5/2024,2024,January,15:23:03,2,320.9340187,641.8680374,Electronics,Sony,Television,Purchase,HDR TV
9955726,1/5/2024,2024,January,15:47:13,3,361.3485851,1084.045755,Grocery,Pepsi,Water,Purchase,Sparkling water
1355548,1/5/2024,2024,January,16:22:37,8,235.4014537,1883.211629,Electronics,Sony,Headphones,Purchase,DJ headphones
5290898,1/5/2024,2024,January,16:56:47,5,373.3243798,1866.621899,Electronics,Sony,Headphones,Sale,Gaming headphones
5487115,1/5/2024,2024,January,16:57:50,9,157.2023191,1414.820872,Grocery,Pepsi,Water,Purchase,Alkaline water
3347762,1/5/2024,2024,January,17:06:41,2,298.1047744,596.2095487,Grocery,Nestle,Chocolate,Sale,Chocolate bars
6706753,1/5/2024,2024,January,17:07:25,4,303.265414,1213.061656,Electronics,Sony,Headphones,Sale,Wireless headphones
7272692,1/5/2024,2024,January,17:37:25,7,489.9150733,3429.405513,Electronics,Sony,Smartphone,Sale,LG G
6309847,1/5/2024,2024,January,17:39:23,5,207.8742846,1039.371423,Electronics,Whirepool,Fridge,Sale,Smart refrigerator
7728770,1/5/2024,2024,January,18:12:49,5,72.11925601,360.59628,Electronics,Apple,Laptop,Purchase,Acer Swift
9563275,1/5/2024,2024,January,18:45:03,1,73.97047832,73.97047832,Books,Penguin Books,Fiction,Sale,Romance
6987572,1/5/2024,2024,January,18:45:40,9,35.57044552,320.1340096,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Coffee maker
5147678,1/5/2024,2024,January,19:07:42,6,191.493853,1148.963118,Electronics,Apple,Laptop,Purchase,MacBook
1524306,1/5/2024,2024,January,19:07:49,1,136.6828999,136.6828999,Electronics,Apple,Smartphone,Sale,Xiaomi Mi
5095827,1/5/2024,2024,January,19:36:41,10,22.67722913,226.7722913,Home Decor,Home Depot,Tools,Sale,Tape measure
2989297,1/5/2024,2024,January,20:26:59,3,235.8282377,707.484713,Electronics,Samsung,Tablet,Purchase,Lenovo Tab
7893114,1/5/2024,2024,January,20:34:22,7,110.838027,775.8661889,Books,Penguin Books,Fiction,Purchase,Science fiction
9245420,1/5/2024,2024,January,21:10:54,8,268.4769696,2147.815757,Grocery,Pepsi,Water,Purchase,Purified water
8245895,1/5/2024,2024,January,21:36:57,7,14.2625934,99.83815379,Grocery,Pepsi,Soft Drink,Sale,Energy drink
1810950,1/5/2024,2024,January,21:47:56,6,258.7744631,1552.646778,Grocery,Pepsi,Water,Purchase,Alkaline water
2737137,1/5/2024,2024,January,23:20:23,1,58.39705912,58.39705912,Electronics,Samsung,Television,Sale,OLED TV
9042293,1/5/2024,2024,January,23:22:52,7,70.81919718,495.7343802,Electronics,Apple,Smartphone,Sale,iPhone
1554815,1/5/2024,2024,January,23:39:50,5,291.9574559,1459.787279,Electronics,Sony,Television,Sale,LCD TV
4893163,1/5/2024,2024,January,23:49:05,5,203.7399193,1018.699597,Electronics,Samsung,Tablet,Sale,Acer Iconia Tab
6456270,1/6/2024,2024,January,0:16:05,2,379.2280074,758.4560148,Electronics,Samsung,Television,Sale,QLED TV
1692781,1/6/2024,2024,January,0:19:52,8,435.6437704,3485.150164,Electronics,Sony,Headphones,Sale,Bluetooth headphones
8300214,1/6/2024,2024,January,0:29:26,7,243.5123854,1704.586698,Grocery,Pepsi,Water,Sale,Sparkling water
2055989,1/6/2024,2024,January,1:05:06,7,406.5312976,2845.719084,Grocery,Pepsi,Water,Purchase,Alkaline water
9426976,1/6/2024,2024,January,1:13:39,3,14.13447472,42.40342415,Electronics,Sony,Headphones,Sale,On-ear headphones
7423950,1/6/2024,2024,January,1:45:51,2,369.5952818,739.1905636,Books,Penguin Books,Fiction,Sale,Horror
3246862,1/6/2024,2024,January,2:17:46,7,432.3479627,3026.435739,Grocery,Pepsi,Juice,Sale,Apple juice
4250030,1/6/2024,2024,January,2:48:07,2,362.3627786,724.7255573,Home Decor,Home Depot,Tools,Sale,Pliers
2397631,1/6/2024,2024,January,3:00:47,3,19.95765289,59.87295868,Electronics,Sony,Headphones,Sale,In-ear headphones
7181045,1/6/2024,2024,January,4:15:35,10,393.0278255,3930.278255,Books,Random House,Non-Fiction,Sale,Health
2156199,1/6/2024,2024,January,4:27:22,5,362.7639525,1813.819763,Grocery,Pepsi,Water,Purchase,Sparkling water
1203377,1/6/2024,2024,January,4:43:41,7,451.7912211,3162.538548,Electronics,Apple,Smartphone,Sale,Samsung Galaxy
7105913,1/6/2024,2024,January,5:04:15,5,379.4316285,1897.158142,Home Decor,Home Depot,Tools,Sale,Saw
9653197,1/6/2024,2024,January,5:08:30,7,457.4892578,3202.424804,Electronics,Samsung,Tablet,Sale,Sony Xperia Tablet
2171732,1/6/2024,2024,January,5:41:09,4,131.1030119,524.4120477,Electronics,Sony,Television,Sale,Smart TV
3592749,1/6/2024,2024,January,6:00:11,3,484.1973271,1452.591981,Grocery,Pepsi,Juice,Sale,Apple juice
5609995,1/6/2024,2024,January,6:00:47,3,32.65599338,97.96798015,Electronics,Sony,Smartphone,Sale,LG G
5692249,1/6/2024,2024,January,6:26:26,2,89.89563543,179.7912709,Electronics,Samsung,Tablet,Sale,Google Pixel Slate
2662758,1/6/2024,2024,January,6:45:00,1,138.6071887,138.6071887,Electronics,Samsung,Tablet,Purchase,Google Pixel Slate
5506206,1/6/2024,2024,January,6:48:56,7,82.14976904,575.0483832,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Refrigerator
8179754,1/6/2024,2024,January,7:09:32,5,184.2613384,921.3066921,Electronics,Sony,Headphones,Sale,On-ear headphones
5446525,1/6/2024,2024,January,7:16:40,4,262.235146,1048.940584,Electronics,Samsung,Smartphone,Sale,Sony Xperia
7002899,1/6/2024,2024,January,7:23:55,5,13.03199456,65.15997281,Electronics,Apple,Laptop,Sale,MacBook
1483503,1/6/2024,2024,January,7:24:59,3,377.0092767,1131.02783,Home Decor,IKEA,Furniture,Sale,Coffee table
7765704,1/6/2024,2024,January,7:29:28,7,428.7171856,3001.020299,Electronics,Samsung,Smartphone,Sale,Motorola Moto
3149350,1/6/2024,2024,January,7:34:58,5,308.5247015,1542.623507,Grocery,Pepsi,Water,Sale,Purified water
3214654,1/6/2024,2024,January,8:39:32,7,293.0973776,2051.681643,Grocery,Coca-Cola,Water,Sale,Purified water
9705547,1/6/2024,2024,January,8:39:51,8,52.07586232,416.6068986,Electronics,Apple,Smartphone,Purchase,iPhone
2706892,1/6/2024,2024,January,9:19:57,10,420.522169,4205.22169,Grocery,Pepsi,Water,Purchase,Alkaline water
8472215,1/6/2024,2024,January,9:36:32,6,55.86011856,335.1607113,Electronics,Apple,Tablet,Purchase,Samsung Galaxy Tab
2481914,1/6/2024,2024,January,9:38:03,6,426.3842913,2558.305748,Electronics,Apple,Smartphone,Purchase,Google Pixel
9608621,1/6/2024,2024,January,10:49:20,9,358.128855,3223.159695,Home Decor,Home Depot,Tools,Sale,Level
8236629,1/6/2024,2024,January,10:53:28,3,193.4469737,580.3409211,Electronics,Apple,Laptop,Sale,Microsoft Surface Laptop
4427516,1/6/2024,2024,January,11:24:51,7,277.592087,1943.144609,Electronics,Sony,Smartphone,Purchase,Nokia
4170585,1/6/2024,2024,January,12:46:38,5,366.4711905,1832.355952,Books,Random House,Non-Fiction,Sale,Science
6195312,1/6/2024,2024,January,12:53:45,6,105.9035887,635.4215322,Home Decor,Home Depot,Tools,Purchase,Pliers
8039743,1/6/2024,2024,January,12:55:54,4,75.00381901,300.015276,Electronics,Sony,Television,Sale,LCD TV
3072471,1/6/2024,2024,January,13:15:13,9,474.1365328,4267.228795,Electronics,Apple,Laptop,Purchase,MacBook
4940156,1/6/2024,2024,January,13:21:56,7,315.3537571,2207.4763,Electronics,Samsung,Tablet,Sale,Samsung Galaxy Tab
1871648,1/6/2024,2024,January,14:24:56,4,456.4465585,1825.786234,Electronics,Sony,Smartphone,Sale,Sony Xperia
4899926,1/6/2024,2024,January,14:41:10,3,288.1694653,864.508396,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Microwave
4847909,1/6/2024,2024,January,15:30:33,3,245.3600331,736.0800994,Electronics,Samsung,Television,Purchase,LED TV
9592305,1/6/2024,2024,January,15:42:01,8,51.03332751,408.2666201,Electronics,Apple,Smartphone,Sale,Samsung Galaxy
5429540,1/6/2024,2024,January,15:46:00,10,195.9840746,1959.840746,Electronics,Samsung,Tablet,Purchase,Microsoft Surface
4649092,1/6/2024,2024,January,16:17:53,8,149.279149,1194.233192,Electronics,Apple,Tablet,Sale,Lenovo Tab
6903995,1/6/2024,2024,January,17:25:17,4,213.5708085,854.2832341,Grocery,Nestle,Chocolate,Purchase,Chocolate bars
1571285,1/6/2024,2024,January,17:43:01,9,126.7262882,1140.536593,Grocery,Coca-Cola,Juice,Sale,Apple juice
7561642,1/6/2024,2024,January,18:22:33,9,184.0452802,1656.407522,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Coffee maker
5064713,1/6/2024,2024,January,18:26:32,9,494.6538183,4451.884364,Electronics,Samsung,Television,Purchase,LED TV
1486968,1/6/2024,2024,January,19:12:11,8,263.4018805,2107.215044,Books,HarperCollins,Fiction,Sale,Romance
4885685,1/6/2024,2024,January,19:18:32,10,280.4951509,2804.951509,Grocery,Coca-Cola,Juice,Sale,Apple juice
3258341,1/6/2024,2024,January,20:00:22,6,19.76778811,118.6067286,Electronics,Samsung,Television,Sale,HDR TV
6148318,1/6/2024,2024,January,21:06:01,10,230.9645048,2309.645048,Grocery,Coca-Cola,Water,Purchase,Purified water
8293024,1/6/2024,2024,January,21:13:59,4,438.8873982,1755.549593,Electronics,Sony,Smartphone,Purchase,Samsung Galaxy
4792398,1/6/2024,2024,January,21:47:16,8,487.9744173,3903.795338,Home Decor,Home Depot,Furniture,Purchase,Coffee table
7985024,1/6/2024,2024,January,22:09:04,10,271.6388594,2716.388594,Books,HarperCollins,Thriller,Sale,Action
9764127,1/6/2024,2024,January,22:20:48,9,406.1271832,3655.144649,Electronics,Sony,Headphones,Sale,Gaming headphones
5898720,1/6/2024,2024,January,22:37:00,6,470.8313089,2824.987853,Electronics,Samsung,Smartphone,Sale,Google Pixel
8815620,1/6/2024,2024,January,23:01:18,8,395.2186755,3161.749404,Electronics,Samsung,Tablet,Sale,Google Pixel Slate
7883695,1/6/2024,2024,January,23:07:40,6,379.6080958,2277.648575,Grocery,Pepsi,Water,Purchase,Purified water
8000193,1/6/2024,2024,January,23:29:50,3,165.4899714,496.4699141,Electronics,Apple,Tablet,Purchase,Google Pixel Slate
7363289,1/6/2024,2024,January,23:35:42,1,241.6424616,241.6424616,Books,Random House,Fiction,Sale,Romance
2010961,1/6/2024,2024,January,23:54:17,4,252.8214293,1011.285717,Books,Penguin Books,Non-Fiction,Purchase,Health
7571108,1/6/2024,2024,January,23:56:46,6,273.2759879,1639.655927,Home Decor,Home Depot,Tools,Sale,Screwdriver set
2239600,1/7/2024,2024,January,0:06:57,10,489.6530659,4896.530659,Grocery,Pepsi,Water,Purchase,Sparkling water
3904371,1/7/2024,2024,January,0:40:56,7,299.5143046,2096.600132,Home Decor,Home Depot,Tools,Sale,Saw
4440666,1/7/2024,2024,January,0:57:41,4,487.7738115,1951.095246,Electronics,Apple,Smartphone,Sale,LG G
3349607,1/7/2024,2024,January,1:41:52,6,273.588487,1641.530922,Electronics,Sony,Smartphone,Purchase,OnePlus
3786687,1/7/2024,2024,January,1:42:21,8,368.5209793,2948.167835,Grocery,Pepsi,Water,Sale,Sparkling water
9857274,1/7/2024,2024,January,1:42:52,3,438.5573481,1315.672044,Books,HarperCollins,Non-Fiction,Purchase,Health
1929439,1/7/2024,2024,January,1:48:34,1,430.2341232,430.2341232,Grocery,Pepsi,Water,Sale,Purified water
8297063,1/7/2024,2024,January,2:03:38,2,47.58332709,95.16665417,Electronics,Sony,Television,Sale,OLED TV
1473544,1/7/2024,2024,January,3:02:16,3,465.947615,1397.842845,Electronics,Apple,Laptop,Sale,Microsoft Surface Laptop
7851108,1/7/2024,2024,January,3:07:28,2,481.7904913,963.5809826,Home Decor,Home Depot,Tools,Purchase,Saw
6260273,1/7/2024,2024,January,3:38:12,5,265.0921603,1325.460802,Electronics,Apple,Tablet,Purchase,Amazon Fire Tablet
4605063,1/7/2024,2024,January,3:53:08,5,195.0146059,975.0730293,Electronics,Apple,Laptop,Sale,Acer Swift
5831493,1/7/2024,2024,January,4:35:49,7,205.6032052,1439.222436,Electronics,Sony,Television,Sale,LED TV
5218198,1/7/2024,2024,January,6:13:35,6,122.906457,737.4387421,Electronics,Samsung,Smartphone,Sale,OnePlus
4501796,1/7/2024,2024,January,6:26:49,10,448.1812582,4481.812582,Electronics,Sony,Headphones,Sale,Sports headphones
9158248,1/7/2024,2024,January,6:59:00,9,63.63652855,572.7287569,Electronics,Sony,Smartphone,Sale,Samsung Galaxy
5217223,1/7/2024,2024,January,7:05:49,3,48.42821138,145.2846341,Electronics,Sony,Smartphone,Purchase,Xiaomi Mi
2431419,1/7/2024,2024,January,7:10:01,8,485.6474946,3885.179957,Electronics,Sony,Smartphone,Purchase,iPhone
3525929,1/7/2024,2024,January,7:53:11,3,32.4187918,97.25637539,Grocery,Coca-Cola,Water,Sale,Sparkling water
4676982,1/7/2024,2024,January,8:00:52,1,172.9631678,172.9631678,Home Decor,IKEA,Furniture,Sale,Desk
8784275,1/7/2024,2024,January,8:41:28,10,495.5105675,4955.105675,Grocery,Pepsi,Water,Sale,Purified water
3617694,1/7/2024,2024,January,9:08:14,9,412.7441248,3714.697123,Books,Random House,Literature,Sale,Drama
9637692,1/7/2024,2024,January,9:13:06,7,306.91961,2148.43727,Electronics,Sony,Smartphone,Sale,Motorola Moto
1674410,1/7/2024,2024,January,9:54:08,1,211.558581,211.558581,Electronics,Samsung,Smartphone,Sale,Samsung Galaxy
9393795,1/7/2024,2024,January,9:57:34,7,417.3804405,2921.663084,Home Decor,Home Depot,Tools,Sale,Level
6708845,1/7/2024,2024,January,10:16:54,3,24.23635795,72.70907386,Electronics,Apple,Tablet,Purchase,Microsoft Surface
1240842,1/7/2024,2024,January,10:17:50,3,466.6621344,1399.986403,Electronics,Samsung,Smartphone,Purchase,Sony Xperia
7107558,1/7/2024,2024,January,10:35:30,2,427.6193519,855.2387038,Electronics,Apple,Laptop,Sale,Dell XPS
4305478,1/7/2024,2024,January,11:23:10,4,393.7378545,1574.951418,Home Decor,Home Depot,Tools,Sale,Hammer
7375012,1/7/2024,2024,January,11:45:18,1,434.2018485,434.2018485,Grocery,Pepsi,Water,Purchase,Sparkling water
9288733,1/7/2024,2024,January,11:48:11,8,312.8652056,2502.921645,Electronics,Whirepool,Fridge,Sale,Bottom-freezer refrigerator
4284276,1/7/2024,2024,January,12:06:32,3,331.1097533,993.3292599,Home Decor,IKEA,Lighting,Purchase,Under cabinet lighting
2108952,1/7/2024,2024,January,12:40:13,9,67.74570595,609.7113536,Home Decor,IKEA,Lighting,Purchase,Ceiling lights
3017214,1/7/2024,2024,January,13:32:14,2,377.9564779,755.9129559,Electronics,Sony,Television,Sale,HDR TV
8683945,1/7/2024,2024,January,13:46:23,3,369.735442,1109.206326,Electronics,Apple,Laptop,Purchase,LG Gram
7770403,1/7/2024,2024,January,14:07:35,10,257.8632341,2578.632341,Grocery,Pepsi,Juice,Purchase,Orange juice
7662393,1/7/2024,2024,January,15:01:04,9,424.9326937,3824.394244,Electronics,Sony,Smartphone,Sale,Sony Xperia
5089302,1/7/2024,2024,January,15:06:26,7,119.7867363,838.507154,Grocery,Pepsi,Soft Drink,Sale,Iced tea
7620397,1/7/2024,2024,January,15:27:32,1,288.3451022,288.3451022,Electronics,Samsung,Television,Sale,4K TV
8671933,1/7/2024,2024,January,17:01:12,1,497.359155,497.359155,Electronics,Whirepool,Fridge,Sale,Smart refrigerator
5419761,1/7/2024,2024,January,17:12:32,1,403.1188675,403.1188675,Grocery,Coca-Cola,Water,Sale,Alkaline water
2715205,1/7/2024,2024,January,17:26:54,2,236.3545066,472.7090133,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Blender
6357979,1/7/2024,2024,January,17:56:33,7,370.1362612,2590.953829,Electronics,Samsung,Tablet,Purchase,Lenovo Tab
1329933,1/7/2024,2024,January,18:13:42,9,437.5509048,3937.958143,Electronics,Sony,Smartphone,Sale,Motorola Moto
7933838,1/7/2024,2024,January,18:14:25,4,409.1390276,1636.55611,Electronics,Apple,Laptop,Purchase,Microsoft Surface Laptop
3429402,1/7/2024,2024,January,18:21:41,5,132.6387958,663.1939789,Grocery,Pepsi,Soft Drink,Sale,Iced tea
5351794,1/7/2024,2024,January,18:22:33,4,236.7445532,946.9782129,Electronics,Whirepool,Fridge,Sale,Smart refrigerator
7121050,1/7/2024,2024,January,18:23:18,7,267.6252853,1873.376997,Grocery,Pepsi,Water,Purchase,Sparkling water
3895548,1/7/2024,2024,January,18:44:43,4,275.2591149,1101.03646,Grocery,Pepsi,Water,Sale,Purified water
2642054,1/7/2024,2024,January,19:04:19,8,67.54492032,540.3593626,Electronics,Samsung,Television,Purchase,Curved TV
9365138,1/7/2024,2024,January,19:56:57,9,290.7044917,2616.340425,Electronics,Sony,Headphones,Sale,Studio headphones
1132343,1/7/2024,2024,January,20:24:50,4,440.0854929,1760.341972,Electronics,Sony,Smartphone,Sale,Huawei P
7895643,1/7/2024,2024,January,20:27:39,9,476.0636648,4284.572983,Electronics,Apple,Smartphone,Sale,Nokia
2361827,1/7/2024,2024,January,20:42:31,1,33.61536542,33.61536542,Home Decor,Home Depot,Tools,Sale,Drill
1536524,1/7/2024,2024,January,21:29:03,6,286.740568,1720.443408,Electronics,Samsung,Smartphone,Sale,Xiaomi Mi
3744124,1/7/2024,2024,January,21:32:38,3,249.4037951,748.2113854,Grocery,Nestle,Chocolate,Sale,Chocolate bars
1176531,1/7/2024,2024,January,21:41:45,5,266.2812815,1331.406407,Electronics,Apple,Tablet,Purchase,Google Pixel Slate
6673542,1/7/2024,2024,January,22:20:15,1,411.1660035,411.1660035,Electronics,Apple,Smartphone,Sale,Google Pixel
9448030,1/7/2024,2024,January,22:41:45,9,237.4617107,2137.155396,Electronics,Samsung,Tablet,Sale,Huawei MediaPad
4276498,1/7/2024,2024,January,22:43:46,8,167.6134122,1340.907297,Electronics,Apple,Tablet,Sale,Huawei MediaPad
6303337,1/7/2024,2024,January,22:49:01,3,336.5304863,1009.591459,Home Decor,IKEA,Furniture,Sale,Coffee table
7795650,1/7/2024,2024,January,22:49:04,10,99.40591818,994.0591818,Home Decor,Home Depot,Furniture,Sale,TV stand
9938533,1/7/2024,2024,January,23:01:24,1,327.0850448,327.0850448,Electronics,Samsung,Smartphone,Purchase,Xiaomi Mi
5141538,1/7/2024,2024,January,23:52:44,3,465.1549647,1395.464894,Electronics,Sony,Headphones,Sale,Studio headphones
1094421,1/8/2024,2024,January,0:22:21,3,316.6415998,949.9247993,Books,Random House,Fiction,Sale,Romance
9898798,1/8/2024,2024,January,1:14:55,6,159.5136078,957.0816467,Books,Penguin Books,Fiction,Sale,Thriller
2379201,1/8/2024,2024,January,1:15:46,3,391.6650929,1174.995279,Electronics,Sony,Headphones,Sale,Over-ear headphones
5564981,1/8/2024,2024,January,1:24:55,5,124.8822458,624.4112292,Electronics,Whirepool,Fridge,Sale,Bottom-freezer refrigerator
8918625,1/8/2024,2024,January,1:26:46,10,139.1704806,1391.704806,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
5052702,1/8/2024,2024,January,2:15:42,8,165.9869842,1327.895874,Electronics,Samsung,Smartphone,Sale,Google Pixel
2177084,1/8/2024,2024,January,2:19:23,9,37.11284958,334.0156463,Books,Random House,Fiction,Sale,Horror
5826541,1/8/2024,2024,January,2:45:41,10,326.1741526,3261.741526,Home Decor,Home Depot,Tools,Purchase,Screwdriver set
3097206,1/8/2024,2024,January,2:57:53,8,445.850314,3566.802512,Grocery,Coca-Cola,Juice,Purchase,Orange juice
9588596,1/8/2024,2024,January,3:45:12,1,45.55847344,45.55847344,Grocery,Pepsi,Water,Purchase,Sparkling water
8317820,1/8/2024,2024,January,4:59:12,3,176.0412256,528.1236769,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Stove
4492768,1/8/2024,2024,January,5:51:20,2,361.0516389,722.1032778,Grocery,Pepsi,Juice,Sale,Orange juice
5676990,1/8/2024,2024,January,6:10:54,3,395.7979466,1187.39384,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Oven
4783270,1/8/2024,2024,January,6:24:17,3,28.20090433,84.60271299,Electronics,Apple,Tablet,Purchase,Microsoft Surface
